tender_id,vendor_id,employee_id,amount,rule_score,iforest_score,xgb_score,risk_score_nograph,risk_score,is_fraud,expected_loss
T01440,V0272,E0031,16690.82,0,0.4762948982597458,0.0013547466369345784,0.5039297124600639,0.7230990415335463,0,22.611832262680398
T01441,V0257,E0027,27529.24,0,0.386847621729705,3.881522570736706e-05,0.36741214057507987,0.21421725239616612,0,1.0685536641522777
T01442,V0173,E0022,38029.19,0,0.49021713408193984,0.0010917858453467488,0.7691054313099042,0.7290095846645368,0,41.51973135200213
T01443,V0278,E0012,107390.93,0,0.46787114945161495,0.0001476943289162591,0.5586581469648562,0.5722364217252396,0,15.861031338042958
T01444,V0029,E0055,13000.0,0,0.5012064612748827,3.837642361759208e-05,0.46412140575079874,0.39303514376996807,0,0.49889350702869706
T01445,V0267,E0047,4884.17,0,0.4210126304899004,5.5224663810804486e-05,0.19875399361022364,0.33805111821086264,0,0.26972664624481696
T01446,V0278,E0050,277000.0,0,0.5467607497006798,0.0006484173936769366,0.5844089456869009,0.7286581469648563,0,179.61161804851145
T01447,V0110,E0022,8727.79,0,0.4478833355498856,2.111888534273021e-05,0.304185303514377,0.26872204472843453,0,0.18432119630542732
T01448,V0082,E0007,422282.95,1,0.5765195691857796,0.21490538120269775,0.9319169329073482,0.9346325878594249,0,90750.87834514976
T01449,V0063,E0004,12562.37,0,0.41340410811135303,4.094991527381353e-05,0.289297124600639,0.26246006389776355,0,0.514427987138297
T01450,V0234,E0008,35725.56,0,0.4534259084541829,0.027501970529556274,0.6849840255591054,0.7166134185303514,1,982.5232982718944
T01451,V0055,E0043,6775.37,0,0.4553344197101292,0.0004359500017017126,0.5852396166134186,0.647220447284345,0,2.9537225630297326
T01452,V0135,E0047,68000.0,0,0.47513447016246496,4.3589723645709455e-05,0.6286900958466454,0.3980191693290735,0,2.964101207908243
T01453,V0193,E0000,20169.01,0,0.40445647709248794,0.00020131393102928996,0.20297124600638977,0.4699840255591054,0,4.06030268806906
T01454,V0271,E0050,21593.24,0,0.4101877736608467,0.00013213026977609843,0.40843450479233223,0.43686900958466457,0,2.85312062654004
T01455,V0214,E0038,5000.0,0,0.4861975755199348,0.0001566045539220795,0.6076996805111821,0.5968370607028755,0,0.7830227696103975
T01456,V0041,E0054,251919.3,0,0.5304837530422869,0.000681911245919764,0.6593290734824281,0.7286581469648562,0,171.7866037342348
T01457,V0080,E0047,35000.0,0,0.5058915175848324,4.728462590719573e-05,0.6446964856230032,0.43623003194888177,0,1.6549619067518506
T01458,V0262,E0015,28135.31,0,0.4281067573608749,5.225122004048899e-05,0.26111821086261977,0.3481789137380191,0,1.4701042737173704
T01459,V0003,E0009,11065.49,0,0.4150968403043814,4.049926428706385e-05,0.2540894568690096,0.26351437699680513,0,0.4481442039758622
T01460,V0043,E0058,8698.15,0,0.43777851876874047,3.312988701509312e-05,0.38182108626198086,0.2907667731629393,0,0.28816872674033217
T01461,V0105,E0022,7347.87,0,0.4383288731869184,0.00023145016166381538,0.3006709265175719,0.5653674121405751,0,1.7006656993846991
T01462,V0106,E0051,14917.23,0,0.4278073898050947,5.0890706916106865e-05,0.39194888178913734,0.3419488817891374,0,0.7591483799301568
T01463,V0187,E0034,14706.81,0,0.3888998465745189,3.642684532678686e-05,0.269776357827476,0.20364217252396166,0,0.5357226931204423
T01464,V0027,E0007,11041.02,0,0.4177705559806679,3.8284604670479894e-05,0.1863258785942492,0.25916932907348245,0,0.42270108585886196
T01465,V0010,E0001,2556.56,0,0.4555341342535904,3.2750391255831346e-05,0.3069329073482428,0.3264217252396166,0,0.08372834026900819
T01466,V0103,E0021,46482.59,0,0.47961641772533575,0.0005854693590663373,0.6822044728434504,0.6962619808306709,0,27.21413217504334
T01467,V0120,E0019,25565.96,0,0.4003504534524374,0.00020008099090773612,0.3072523961661342,0.4626837060702875,0,5.115262610307545
T01468,V0250,E0049,34278.59,0,0.41800139094754996,2.858467814803589e-05,0.23677316293929712,0.22287539936102238,0,0.9798424625184815
T01469,V0234,E0001,12795.61,0,0.4439746637690839,7.292655936907977e-05,0.6520447284345048,0.43990415335463257,0,0.9331398123285908
T01470,V0278,E0045,65660.67,1,0.49085991178243144,0.0004527319106273353,0.8146964856230032,0.8362619808306709,0,29.726680582170957
T01471,V0118,E0019,4027.43,0,0.42411924137970086,2.276000304846093e-05,0.3738658146964856,0.21779552715654954,0,0.091664319077463
T01472,V0083,E0019,6857.33,0,0.38733960383922045,1.9676510419230908e-05,0.14517571884984026,0.14453674121405752,0,0.1349283251931047
T01473,V0240,E0028,5528.79,0,0.45091494270213067,0.0030235196463763714,0.6866773162939297,0.7002555910543131,0,16.71640518568922
T01474,V0177,E0026,8692.45,0,0.4377400795441254,5.664105265168473e-05,0.3914696485623003,0.38587859424920123,0,0.492349518122137
T01475,V0242,E0046,68411.33,1,0.48699188243711583,0.0004309344512876123,0.8219808306709265,0.8302875399361023,0,29.48079895540577
T01476,V0213,E0016,21923.51,0,0.4017162386638482,0.00011558489495655522,0.3964856230031949,0.4060702875399361,0,2.5340266004289878
T01477,V0105,E0006,6821.18,0,0.42734203920754416,6.426393520087004e-05,0.26664536741214057,0.38166134185303513,0,0.4383558695134707
T01478,V0230,E0048,25000.0,0,0.4556908652466853,0.00038943509571254253,0.6796166134185303,0.640958466453674,0,9.735877392813563
T01479,V0286,E0021,4316.28,0,0.42479621967095393,3.613255830714479e-05,0.23654952076677316,0.26610223642172526,0,0.1559582387699629
T01480,V0108,E0022,32742.79,0,0.4655884433339256,0.04199859872460365,0.7319169329073483,0.7371884984025558,1,1375.1512983339653
T01481,V0106,E0030,8805.32,0,0.39078750603557916,0.0001491737930336967,0.4689776357827476,0.4226517571884984,0,1.3135229832754702
T01482,V0005,E0016,145578.84,1,0.4576557356967717,0.0005179802537895739,0.7582108626198083,0.808849840255591,0,75.40696448959177
T01483,V0299,E0000,78097.36,0,0.43323328625255886,0.0005109970225021243,0.6103194888178913,0.6092012779552716,0,39.9075184252765
T01484,V0100,E0044,35673.63,0,0.4821787726811214,0.0054285055957734585,0.7558466453674122,0.746741214057508,0,193.6545000765519
T01485,V0253,E0027,8589.62,0,0.38158115154433536,5.018830779590644e-05,0.31143769968051116,0.26559105431309904,0,0.4310984924098739
T01486,V0215,E0025,9726.29,0,0.40160222158325887,3.6351335438666865e-05,0.25584664536741214,0.21543130990415332,0,0.35356363036375116
T01487,V0170,E0036,74590.26,1,0.48843499021796244,0.0623643659055233,0.9102555910543131,0.9088178913738019,0,4651.774267628118
T01488,V0294,E0006,137000.0,0,0.5038466761962607,2.7353349651093595e-05,0.43753993610223646,0.3517571884984026,0,3.7474089021998225
T01489,V0051,E0055,16539.45,0,0.4010941995312937,9.747873991727829e-05,0.14594249201277953,0.3807667731629393,0,1.6122447449248285
T01490,V0175,E0008,9201.57,0,0.43607935982745044,4.466224345378578e-05,0.48642172523961663,0.3380191693290735,0,0.4109627594970516
T01491,V0066,E0009,6213.08,0,0.4329624202201095,0.00011251528485445306,0.4638977635782747,0.4773162939297125,0,0.6990664660235052
T01492,V0073,E0005,37801.16,0,0.4588051308043005,0.00012434530071914196,0.36900958466453676,0.5426517571884985,0,4.700396607732401
T01493,V0044,E0034,25362.34,0,0.4530137098145231,0.0001060352151398547,0.5991054313099042,0.5123642172523961,0,2.6893011783501426
T01494,V0125,E0021,29000.0,0,0.46488455127500317,0.00019257533131167293,0.4585303514376997,0.5970287539936102,0,5.584684608038515
T01495,V0200,E0021,3792.44,0,0.412343042536268,6.641114305239171e-05,0.19076677316293927,0.3479552715654952,0,0.2518602753576124
T01496,V0077,E0028,72416.55,0,0.4845005866034293,5.683724157279357e-05,0.5237699680511182,0.4579552715654952,0,4.115956946218285
T01497,V0221,E0017,214441.06,1,0.47986457550079475,0.00012940210581291467,0.7936102236421725,0.7185303514376997,0,27.749124736753583
T01498,V0058,E0053,45447.1,0,0.4146701389005595,6.227439007489011e-05,0.3920766773162939,0.34191693290734826,0,2.8301904331725383
T01499,V0097,E0005,9985.7,0,0.4252575299085423,4.130115848965943e-05,0.37031948881789134,0.2952396166134185,0,0.4124209783301922
T01500,V0146,E0027,63207.92,0,0.4356138651466708,0.0009172955760732293,0.46607028753993607,0.6438658146964856,0,57.98034538879059
T01501,V0289,E0012,9781.75,0,0.40480768586301674,0.00011027090658899397,0.3945686900958466,0.4067092651757188,0,1.0786424405268917
T01502,V0207,E0053,23801.83,0,0.4053810411927338,0.00044497844646684825,0.5987220447284345,0.5330670926517572,0,10.591301336468023
T01503,V0248,E0024,5000.0,0,0.5102928931647025,2.425916500214953e-05,0.46926517571884985,0.3427476038338658,0,0.12129582501074765
T01504,V0025,E0029,45607.43,0,0.45916537772768357,5.6585497077321634e-05,0.3450159744408946,0.42840255591054316,0,2.580719096969151
T01505,V0271,E0041,3870.43,0,0.409581837193142,3.9055383240338415e-05,0.2185623003194888,0.24348242811501597,0,0.151161126954903
T01506,V0001,E0011,55121.35,1,0.4297148937368043,0.0010976959019899368,0.7864217252396166,0.7808306709265176,0,60.506480007153
T01507,V0209,E0057,115982.09,1,0.4707977815810837,0.0005990854697301984,0.834888178913738,0.834888178913738,0,69.48318486794014
T01508,V0108,E0042,9531.98,0,0.4249405735655139,0.000813404971268028,0.5853674121405751,0.6110862619808306,0,7.753359918027417
T01509,V0259,E0045,22752.07,0,0.40103615947140964,0.00011035201168851927,0.3854952076677316,0.4000319488817891,0,2.5107366945780085
T01510,V0114,E0032,13266.85,0,0.4250575103213603,6.347756425384432e-05,0.45833865814696484,0.3723961661341853,0,0.8421473233211145
T01511,V0185,E0051,4695.48,0,0.45362151462184225,9.661605872679502e-05,0.5194888178913738,0.49904153354632586,0,0.45365877143049144
T01512,V0176,E0033,7000.0,0,0.45508573156716203,3.8401063648052514e-05,0.26584664536741215,0.3460383386581469,0,0.2688074455363676
T01513,V0125,E0004,24573.08,0,0.42873743464057473,0.0003482413594610989,0.3893610223642172,0.5753035143769968,0,8.55736278534634
T01514,V0250,E0030,87124.72,0,0.40010493068559755,0.00026828888803720474,0.41121405750798723,0.4885303514376997,0,23.374594249352814
T01515,V0009,E0047,9697.23,0,0.4037402203697561,2.8139620553702116e-05,0.28629392971246004,0.18932907348242808,0,0.2728763726219768
T01516,V0097,E0035,23362.43,0,0.39980926003436024,0.00014879195077810436,0.4349840255591054,0.43051118210862616,0,3.4761415346169087
T01517,V0222,E0025,24258.0,0,0.41998335953873905,4.601750697474927e-05,0.28741214057507986,0.3014696485623003,0,1.1162926841934677
T01518,V0284,E0000,4700.63,0,0.42407993382248066,7.315962284337729e-05,0.33047923322683703,0.3921405750798722,0,0.3438963179262646
T01519,V0041,E0031,288459.93,1,0.49490400327471984,0.0014488084707409143,0.877444089456869,0.8862300319488818,0,417.9231900533312
T01520,V0232,E0037,13205.59,0,0.42338343195203854,3.988152093370445e-05,0.23833865814696484,0.28154952076677314,0,0.5266590140269182
T01521,V0075,E0017,2085.42,0,0.4056724778853437,3.677648419397883e-05,0.20511182108626197,0.22476038338658147,0,0.07669441566780734
T01522,V0150,E0059,13041.42,0,0.3988320537990755,1.1313596587569918e-05,0.14380191693290734,0.13964856230031947,0,0.14754536480906608
T01523,V0276,E0030,37085.16,0,0.3879535911548259,3.082173861912452e-05,0.26814696485623,0.18555910543130988,0,1.1430291081684119
T01524,V0205,E0044,503602.64,0,0.49481199877085374,0.0006910322699695826,0.7220766773162939,0.7145686900958467,0,348.0056754818745
T01525,V0151,E0023,62780.15,0,0.4381631088487784,0.00017692420806270093,0.5886581469648562,0.5376996805111821,0,11.107328320807573
T01526,V0033,E0036,9434.47,0,0.4065414483474568,5.5033513490343466e-05,0.30015974440894566,0.3031948881789137,0,0.5192120320192407
T01527,V0039,E0046,5778.28,0,0.4218959995155991,3.4671662433538586e-05,0.3415015974440895,0.2544408945686901,0,0.20034257360646734
T01528,V0131,E0055,45643.07,0,0.3993998531235417,3.946832293877378e-05,0.21632587859424918,0.22814696485623,0,1.8014554266770575
T01529,V0138,E0008,20109.03,0,0.44637627763706517,0.0006042248569428921,0.6973162939297124,0.649073482428115,0,12.150375775010325
T01530,V0008,E0020,4152.7,0,0.41069410015209623,2.4084503820631653e-05,0.23258785942492013,0.18801916932907348,0,0.10001571901593706
T01531,V0028,E0041,3185.9,0,0.45308941726938134,0.00019198314112145454,0.5694249201277954,0.5774121405750798,0,0.611639089298842
T01532,V0135,E0015,133499.7,0,0.48459649521445414,0.00014510417531710118,0.667188498402556,0.5873162939297125,0,19.371363873580414
T01533,V0299,E0035,121303.77,0,0.43842197155437945,0.00019207743753213435,0.5689137380191693,0.5475079872204474,0,23.299717304587393
T01534,V0115,E0019,31244.94,0,0.4167794065895421,0.00012396101374179125,0.5805431309904153,0.4458785942492013,0,3.873154436701443
T01535,V0102,E0045,257699.88,0,0.5016936720447946,0.0002422422985546291,0.7328434504792333,0.651373801916933,0,62.425811268452094
T01536,V0241,E0010,26000.0,0,0.4464282926822214,0.00023040937958285213,0.4837699680511182,0.5815335463258786,0,5.990643869154155
T01537,V0037,E0052,18817.0,0,0.39709638697077104,3.8830959965707734e-05,0.13782747603833867,0.2216932907348243,0,0.7306821736747224
T01538,V0131,E0024,13520.63,0,0.42991185310259444,2.113706068485044e-05,0.4038338658146965,0.2284345047923323,0,0.28578637680740937
T01539,V0281,E0003,65175.56,0,0.4271776010855603,7.866358646424487e-05,0.5373482428115016,0.411629392971246,0,5.126943299415579
T01540,V0152,E0010,13973.11,0,0.4602974228743198,0.001132893725298345,0.6394568690095846,0.6977635782747604,0,15.83004864190356
T01541,V0184,E0004,143412.88,1,0.5312985042873362,0.09618295729160309,0.9282108626198083,0.9280511182108626,0,13793.874912105799
T01542,V0233,E0020,6016.09,0,0.4437726767917753,4.778803122462705e-05,0.3286900958466454,0.36814696485623,0,0.28749709677016655
T01543,V0081,E0017,37349.84,0,0.4262432524859323,0.00016047312237787992,0.3882108626198083,0.49715654952076677,0,5.993645445114234
T01544,V0294,E0018,54000.0,0,0.49271675356066114,9.811278869165108e-05,0.5173801916932907,0.5446964856230032,0,5.298090589349158
T01545,V0085,E0016,170060.45,0,0.46970273463181267,0.00021900393767282367,0.6741214057507987,0.6159744408945687,0,37.24390819241235
T01546,V0017,E0031,14225.76,0,0.40956584443656396,7.877986354287714e-05,0.45044728434504794,0.3673801916932907,0,1.1207034315937199
T01547,V0297,E0057,3887.05,0,0.41673441456776483,7.247350731631741e-05,0.48776357827476036,0.3719488817891374,0,0.2817081466138916
T01548,V0010,E0011,2646.66,0,0.41558733543734466,2.918017707997933e-05,0.37897763578274757,0.21987220447284345,0,0.07723000747049809
T01549,V0015,E0040,25446.24,0,0.3930508323297686,6.357485108310357e-05,0.3942172523961661,0.31115015974440896,0,1.6177409186249134
T01550,V0173,E0024,7482.34,0,0.47568148057555787,0.00010652765922714025,0.6270926517571885,0.5446645367412141,0,0.7970761657416006
T01551,V0052,E0041,293397.41,0,0.47211578745601135,0.00037759437691420317,0.5190415335463259,0.6613738019169328,0,110.78521221719099
T01552,V0190,E0039,48332.91,0,0.47355497249050893,3.61070669896435e-05,0.38690095846645367,0.35974440894568693,0,1.7451596191744103
T01553,V0227,E0033,10368.89,0,0.4159532994733455,3.61773454642389e-05,0.2763258785942492,0.24405750798722042,0,0.37511891561069205
T01554,V0207,E0050,13251.72,0,0.392548893578178,3.215907418052666e-05,0.3612779552715655,0.19338658146964854,0,0.4261630464995687
T01555,V0181,E0021,9271.04,0,0.4155865686239133,5.992305887048133e-05,0.5271565495207667,0.33833865814696484,0,0.5555490757105872
T01556,V0013,E0019,56354.91,0,0.4056476324042217,6.168535765027627e-05,0.3461022364217252,0.3211821086261981,0,3.476272778699131
T01557,V0234,E0057,53379.8,0,0.48004631564234596,0.0005287098465487361,0.7268370607028753,0.6907348242811502,0,28.222425866802226
T01558,V0113,E0055,25416.91,0,0.4467479892738347,2.877555562008638e-05,0.25897763578274763,0.2928434504792332,0,0.7313857073957297
T01559,V0213,E0048,26260.16,0,0.4429683266306758,0.006641663145273924,0.6777316293929713,0.6893929712460064,0,174.4111368609965
T01560,V0056,E0049,5361.66,0,0.4224279146885814,2.9081054890411906e-05,0.5088817891373802,0.23699680511182108,0,0.1559227287637259
T01561,V0264,E0027,13911.05,0,0.42369058727420056,1.3925218809163198e-05,0.24447284345047923,0.195111821086262,0,0.1937144151152097
T01562,V0020,E0050,3865.87,0,0.4379294123461442,0.00032367894891649485,0.6542172523961661,0.5914376996805112,0,1.2513007382478099
T01563,V0122,E0040,25136.73,0,0.40096017228168684,2.7061611035605893e-05,0.408849840255591,0.18121405750798722,0,0.6802404099670457
T01564,V0129,E0053,17194.51,0,0.4280279835390986,9.70580949797295e-05,0.2936741214057508,0.4422364217252396,0,1.6688663847099086
T01565,V0107,E0050,4837.06,0,0.4487352536544792,2.939302248705644e-05,0.30549520766773164,0.3003833865814696,0,0.14217581335124124
T01566,V0036,E0036,22039.9,0,0.4324815415032217,0.00034714024513959885,0.5040894568690096,0.5852396166134185,0,7.650936288852245
T01567,V0239,E0046,13882.84,0,0.447654001311354,0.0001643135619815439,0.3938338658146965,0.5494249201277955,0,2.281138890819857
T01568,V0022,E0012,100107.04,1,0.43421614063594,0.0007613914785906672,0.7466134185303515,0.779520766773163,0,76.22064720293507
T01569,V0178,E0017,831.63,0,0.42379558042819915,2.939646947197616e-05,0.2759744408945687,0.24130990415335463,0,0.024446985906979534
T01570,V0194,E0033,78682.93,0,0.4492487263348266,5.050889740232378e-05,0.29322683706070285,0.3895527156549521,0,3.9741880386842237
T01571,V0100,E0007,17437.47,0,0.409677375336714,0.0001089410507120192,0.41680511182108626,0.4142492012779553,0,1.8996563035593137
T01572,V0103,E0036,5136.46,0,0.4177463460650949,5.964814408798702e-05,0.44913738019169325,0.34338658146964857,0,0.3063803061821818
T01573,V0145,E0023,4273.26,0,0.4136320423403963,8.066854206845164e-05,0.46287539936102234,0.380926517571885,0,0.34471765407943167
T01574,V0125,E0011,14000.0,0,0.484064372630257,5.395059997681528e-05,0.4447603833865815,0.4471565495207668,0,0.755308399675414
T01575,V0116,E0044,33903.49,0,0.408617371789377,0.00044910499127581716,0.3240255591054313,0.54,0,15.226226580669753
T01576,V0129,E0004,19000.0,0,0.4712990405086308,4.287350020604208e-05,0.4066453674121406,0.39051118210862623,0,0.8145965039147995
T01577,V0293,E0038,69259.98,1,0.49009129013261526,0.011299516074359417,0.8982428115015975,0.9038338658146965,0,782.6042573198117
T01578,V0122,E0014,12465.47,0,0.40017100357187807,1.7247157302335836e-05,0.3254632587859425,0.15118210862619808,0,0.2149939219375483
T01579,V0134,E0040,221110.99,1,0.4688426767977545,0.0005155002581886947,0.8280191693290735,0.8232268370607029,0,113.9827724333579
T01580,V0283,E0023,4000.0,0,0.4507836864687826,4.834315041080117e-05,0.4554313099041533,0.3837060702875399,0,0.1933726016432047
T01581,V0202,E0030,7512.57,0,0.4066546643464234,7.734145037829876e-05,0.22246006389776357,0.3585623003194888,0,0.5810330598684958
T01582,V0085,E0042,44046.56,0,0.413637412974973,4.739193173008971e-05,0.22268370607028753,0.29089456869009583,0,2.0874515644653
T01583,V0129,E0009,7000.0,0,0.5196319200821601,0.00024522963212803006,0.5620127795527157,0.659776357827476,0,1.7166074248962104
T01584,V0052,E0002,4419.38,0,0.4327874360142857,0.00012477347627282143,0.5892651757188498,0.4895846645367412,0,0.5514214055705816
T01585,V0057,E0049,7299.31,0,0.43490390109998484,4.325699410401285e-05,0.2595527156549521,0.32680511182108624,0,0.31574620963336203
T01586,V0146,E0021,18802.04,0,0.4624314170076979,0.00014805275714024901,0.5372843450479233,0.5652396166134186,0,2.7836938618612477
T01587,V0015,E0013,20820.46,0,0.39086625451209145,3.5008495615329593e-05,0.19833865814696486,0.20057507987220446,0,0.7288929826191451
T01588,V0265,E0008,14241.64,0,0.41244956255821896,4.8484660510439426e-05,0.25290734824281147,0.29236421725239614,0,0.6905010805118945
T01589,V0265,E0029,27267.1,0,0.41361183492651993,0.00017887455760501325,0.22201277955271564,0.47632587859424913,0,4.8773904496716565
T01590,V0076,E0042,71156.27,0,0.4502671445984084,0.0001988904841709882,0.6530351437699681,0.5752396166134186,0,14.152304992101563
T01591,V0031,E0053,9663.15,0,0.428747320112498,0.00018148314848076552,0.5220127795527156,0.5180191693290734,0,1.7536988862419094
T01592,V0205,E0048,25558.41,0,0.44133472829506537,0.00013751005462836474,0.33607028753993606,0.518817891373802,0,3.514538355314144
T01593,V0019,E0004,14468.17,0,0.4327940635588145,0.00020857043273281306,0.306741214057508,0.5431629392971246,0,3.017632477751904
T01594,V0131,E0022,100000.0,1,0.5135886261481718,0.0074330782517790794,0.9068370607028755,0.9130670926517572,0,743.307825177908
T01595,V0104,E0003,2410.33,0,0.45182791368608444,8.807560516288504e-05,0.6606070287539936,0.48233226837060705,0,0.2122912733922567
T01596,V0230,E0046,48404.88,0,0.44859218148931207,0.00016485356900375336,0.487444089456869,0.5515015974440896,0,7.9797172251984
T01597,V0268,E0036,102000.0,0,0.4738885338390811,9.726972348289564e-05,0.3749201277955272,0.5276357827476039,0,9.921511795255356
T01598,V0157,E0054,35831.27,0,0.42156303295438774,3.357382593094371e-05,0.3746325878594249,0.25003194888178915,0,1.2029928218646455
T01599,V0231,E0047,2641.61,0,0.47382608076182914,3.2556952646700665e-05,0.48261980830670925,0.3500319488817891,0,0.08600277168105094
T01600,V0257,E0038,43397.42,0,0.4303991130542911,0.0014654281549155712,0.5692651757188498,0.6437060702875399,0,63.59580111869611
T01601,V0137,E0051,46984.44,0,0.43930399106186835,0.00015461703878827393,0.3103194888178914,0.52629392971246,0,7.264594981925329
T01602,V0218,E0007,23728.45,0,0.40987138376001714,5.4566015023738146e-05,0.20610223642172526,0.3086581469648563,0,1.2947669591900195
T01603,V0069,E0008,14734.4,0,0.4321917465164655,5.051785774412565e-05,0.5094888178913738,0.3524600638977635,0,0.7443503231450449
T01604,V0116,E0039,124666.72,1,0.4854307720273545,0.11209031939506531,0.908594249201278,0.9079552715654953,0,13973.932462735176
T01605,V0286,E0048,28220.28,0,0.4409840429559877,0.0004276946128811687,0.6412140575079872,0.6172523961661343,0,12.069661729998188
T01606,V0183,E0010,729.05,0,0.4653571755837064,4.1690618672873825e-05,0.42166134185303517,0.38012779552715653,0,0.03039454554345866
T01607,V0206,E0046,25419.5,0,0.436268098559361,3.705611379700713e-05,0.4708945686900958,0.3004472843450479,0,0.9419478846630227
T01608,V0093,E0011,12081.66,0,0.41787247627629376,3.870123691740446e-05,0.1801916932907348,0.2613418530351438,0,0.4675751860155287
T01609,V0145,E0041,7697.82,0,0.436907042907432,9.673470049165189e-05,0.261405750798722,0.46348242811501594,0,0.7446463121386477
T01610,V0033,E0040,36000.0,0,0.44104661577166504,0.00033628707751631737,0.4890415335463259,0.6026198083067094,0,12.106334790587425
T01611,V0294,E0029,917855.6,0,0.6280934281801166,0.00032130724866874516,0.6262300319488818,0.690447284345048,0,294.91365751120026
T01612,V0064,E0048,134505.8,0,0.4039440725083889,5.4976175306364894e-05,0.158370607028754,0.2983067092651757,0,7.394614440522854
T01613,V0012,E0017,5192.28,0,0.40227135993338076,2.0605297322617844e-05,0.23188498402555907,0.1611182108626198,0,0.10698847318228218
T01614,V0004,E0024,69977.13,1,0.4770288302704657,0.0006815071101300418,0.8112779552715655,0.8473801916932908,0,47.689911641494255
T01615,V0016,E0025,71937.48,0,0.42499972759286725,0.0004370649403426796,0.5865495207667731,0.5788817891373802,0,31.441350404602705
T01616,V0148,E0032,22056.46,0,0.45156550099511483,0.870061457157135,0.6647284345047924,0.7222364217252397,0,19190.475727328063
T01617,V0107,E0055,927.01,0,0.40464833042772086,5.920103649259545e-05,0.2571884984025559,0.313258785942492,0,0.054879952839000906
T01618,V0199,E0051,38582.37,0,0.46372544400736126,4.362390245660208e-05,0.43099041533546323,0.38418530351437696,0,1.6831135454245305
T01619,V0027,E0009,13629.24,0,0.4349421065844891,2.468085767759476e-05,0.28354632587859424,0.2511182108626198,0,0.33638133269378157
T01620,V0138,E0001,9882.89,0,0.42952359339979085,3.609815030358732e-05,0.24,0.2789776357827476,0,0.35675404865382004
T01621,V0277,E0058,22367.68,1,0.44715605802638764,0.24327047169208527,0.8557188498402556,0.8574760383386582,0,5441.396064257622
T01622,V0174,E0055,39521.43,0,0.4296682183335413,7.748983625788242e-05,0.29549520766773163,0.41594249201277955,0,3.062509139377362
T01623,V0114,E0009,27377.27,0,0.44546967260507964,3.8982267142273486e-05,0.2787220447284345,0.3301597444089457,0,1.0672280527661497
T01624,V0152,E0044,17173.42,0,0.42856786900074,0.0002903019776567817,0.4311182108626198,0.5592332268370608,0,4.985477789130527
T01625,V0018,E0008,14000.0,0,0.5105354306681251,0.00021639831538777798,0.6765814696485624,0.6443130990415336,0,3.029576415428892
T01626,V0082,E0050,20296.25,0,0.4883908980926224,0.0005728072137571871,0.5798722044728435,0.7027156549520768,0,11.62583841221931
T01627,V0093,E0001,2671.39,0,0.4150168229755938,4.45642217528075e-05,0.28226837060702875,0.2829073482428115,0,0.11904841634823242
T01628,V0032,E0018,41935.21,0,0.404627985165829,0.00019914192671421915,0.46047923322683704,0.4687859424920128,0,8.35105851656539
T01629,V0258,E0056,2000.0,0,0.48829488795022713,5.190690353629179e-05,0.3685623003194888,0.44492012779552714,0,0.10381380707258359
T01630,V0185,E0040,8882.92,0,0.4057383120560529,4.267578333383426e-05,0.4071565495207668,0.2541214057507987,0,0.37908556929178305
T01631,V0164,E0023,9156.9,0,0.39527802947751006,2.8001250029774383e-05,0.2323961661341853,0.1785623003194888,0,0.25640464639764105
T01632,V0002,E0050,8168.71,0,0.44334182996525706,0.0003803150320891291,0.6924600638977636,0.6148242811501597,0,3.1066832057767897
T01633,V0095,E0017,101405.6,1,0.4973391838529552,0.00027487968327477574,0.8489456869009584,0.8043769968051118,0,27.8743392102886
T01634,V0285,E0035,127600.12,0,0.4443401297546891,0.0004801944305654615,0.6450159744408945,0.6309584664536741,0,61.27286696348455
T01635,V0067,E0048,10558.84,0,0.42442324846838897,0.00012865811004303396,0.5733226837060703,0.4691693290734824,0,1.3584803986467886
T01636,V0266,E0012,17355.42,0,0.4147367639461411,2.9888356948504224e-05,0.21166134185303515,0.2206070287539936,0,0.5187249879512091
T01637,V0005,E0023,38485.34,0,0.4509038443186995,0.00011455872299848124,0.5438019169329074,0.5180830670926517,0,4.4088314045623695
T01638,V0078,E0059,3012.01,0,0.42819756281895044,2.8459095119615085e-05,0.253482428115016,0.2493290734824281,0,0.08571907909123185
T01639,V0160,E0032,75346.25,1,0.438268639476006,0.00022191052266862243,0.6497124600638978,0.7083386581469648,0,16.720125718620693
T01640,V0178,E0052,8034.09,0,0.4264401385774808,0.00019018759485334158,0.46638977635782747,0.515591054313099,0,1.527984253935283
T01641,V0281,E0032,12857.76,0,0.4316173919726813,3.469269722700119e-05,0.4667731629392971,0.28115015974440893,0,0.4460703746974468
T01642,V0237,E0000,43000.0,0,0.44374195329132227,0.0014460468664765358,0.5083706070287539,0.6737060702875399,0,62.18001525849104
T01643,V0080,E0022,101960.7,0,0.4660747787959724,8.396848716074601e-05,0.6331309904153355,0.5003833865814696,0,8.561485728850675
T01644,V0292,E0022,30696.58,0,0.43860397859203737,3.3248863474000245e-05,0.2603514376996805,0.2930990415335463,0,1.0206263975387264
T01645,V0093,E0000,12229.6,0,0.40944546973665036,3.6281584470998496e-05,0.34900958466453674,0.22936102236421724,0,0.4437092654465232
T01646,V0109,E0044,16340.97,0,0.4358709629486379,0.00030171548132784665,0.5085303514376998,0.5807348242811501,0,4.930323628913902
T01647,V0077,E0056,65230.61,0,0.45553944565498644,0.0002942353021353483,0.6415015974440894,0.6199361022364218,0,19.193148241823074
