tender_id,vendor_id,employee_id,amount,n_bidders,log_amount,amount_over_limit,headroom_to_limit,is_round,days_to_invoice,days_to_payment,award_method_code,category_code,department_code,amount_z_in_category,amount_vs_cat_median,vendor_age_days,vendor_n_tenders,vendor_mean_amount,vendor_n_buyers,is_vendors_first_award,days_reg_to_first_award,buyer_n_tenders,buyer_mean_amount,buyer_n_vendors,pair_n_tenders,buyer_exclusivity,pair_share_of_buyer,bid_cv,bid_spread,winner_margin,n_rules_triggered,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,g_direct_shared_ids,g_hops_to_buyer,g_reachable_within_2_hops,g_vendor_emp_degree,g_identity_component_size,g_cobid_min_affinity,g_cobid_mean_affinity,g_jaccard_mean,g_ring_score,g_ring_win_evenness,g_bidders_in_ring
T01559,V0213,E0048,26260.16,1,10.175846320529294,0.2626016,0.7373984,0,16,15,2,8,4,0.18129455320632273,2.1448070828841193,907,10,12764.286,8,0,726,59,39996.41847457627,51,2,0.2,0.012451347921325956,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01560,V0056,E0049,5361.66,3,8.587215399621,0.01072332,0.98927668,0,23,13,0,0,7,-0.4291613544689416,0.5678413247788117,1177,13,7971.953076923077,12,0,1141,52,72881.1648076923,42,1,0.07692307692307693,0.0014147529944933514,0.11091785691294086,0.21934333174631337,0.08995907983721459,0,0,0,0,0,0,0,0,0,0,0,1,0.11764705882352941,0.13453159041394336,0.06715969215969216,0.0,0.0,0.0
T01561,V0264,E0027,13911.05,6,9.540510650047212,0.1391105,0.8608895,0,34,45,1,0,4,-0.06694607675896405,1.4732879483339651,1543,5,10997.97,5,0,570,48,46700.487499999996,44,1,0.2,0.006205792641172465,0.09447341992930847,0.24210865894195066,0.022953695084123867,0,0,0,0,0,0,0,0,0,0,0,1,0.06060606060606061,0.1941702308368975,0.0939533240795174,0.0,0.0,0.0
T01562,V0020,E0050,3865.87,1,8.260200673250637,0.1546348,0.8453652,0,29,27,2,0,1,-0.49253406179026016,0.40942557756789216,2615,15,10090.094666666666,12,0,1653,56,54790.61928571429,42,1,0.06666666666666667,0.0012599491255456958,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01563,V0122,E0040,25136.73,6,10.132125183715827,1.0054692,-0.005469199999999982,0,44,35,1,3,2,-0.2975920955725158,1.0346398355227278,1128,11,23234.914545454547,8,0,1107,59,58718.452542372885,51,1,0.09090909090909091,0.007255747601301205,0.08492510113155556,0.24107088842694638,0.02541340898358702,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0.15290595831472303,0.07808016062859471,0.0,0.0,0.0
T01564,V0129,E0053,17194.51,2,9.752403582211345,0.03438902,0.96561098,0,31,14,0,7,0,-0.38788099678031124,0.7795966112991455,2665,14,19736.495714285713,13,0,2484,52,40002.3175,48,1,0.07142857142857142,0.008266112428265032,0.17869819380689797,0.25271740925329106,0.2892690748384223,0,0,0,0,0,0,0,0,0,0,0,1,0.16129032258064516,0.16129032258064516,0.06756756756756757,0.0,0.0,0.0
T01565,V0107,E0050,4837.06,3,8.484269092912005,0.19348240000000003,0.8065176,0,20,24,0,4,1,-0.16339387058986204,1.0750479509444613,659,10,4921.303,10,1,659,56,54790.61928571429,42,1,0.1,0.0015764755455336223,0.16226450705056286,0.3225276312319402,0.2323043336241434,0,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0.12454212454212454,0.05945355191256831,0.0,0.0,0.0
T01566,V0036,E0036,22039.9,4,10.000655097278866,0.881596,0.11840399999999994,0,24,29,1,6,5,0.07816477155586084,2.0481779358008536,515,10,18858.752,10,1,515,60,38745.801499999994,53,1,0.1,0.009480554084464268,0.11697207786475418,0.2743490474826275,0.17034378558886368,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.17361111111111108,0.09106849634627412,0.0,0.0,0.0
T01567,V0239,E0046,13882.84,7,9.538480852858807,0.5553136,0.4446864,0,44,26,1,9,7,-0.45136308322937924,0.806697238963641,248,14,14848.123571428572,12,0,66,61,28114.55737704918,51,1,0.07142857142857142,0.008095007078766732,0.11723680222359739,0.31019267783220966,0.04097504545179519,0,0,0,0,0,0,0,0,0,0,0,1,0.0975609756097561,0.18033985364122657,0.09496155260256604,0.0,0.0,0.0
T01568,V0022,E0012,100107.04,2,11.514005281758179,1.0010704,-0.001070399999999936,0,22,33,0,5,5,0.6098006593905843,2.969784053143827,1952,7,62247.27285714286,7,0,1575,44,37664.29318181818,40,1,0.14285714285714285,0.06040628424956866,0.003993909169405655,0.0056482405142596675,0.005664237000714569,1,0,0,1,0,0,0,0,0,0,0,1,0.13793103448275862,0.13793103448275862,0.0547945205479452,0.0,0.0,0.0
T01569,V0178,E0017,831.63,3,6.724589365819652,0.0332652,0.9667348,0,25,36,0,7,2,-0.833049236436333,0.037705984634322724,2821,15,33393.77733333333,14,0,2485,52,70605.14115384615,45,1,0.06666666666666667,0.00022651161592520118,0.08702370525718135,0.17403436305312645,0.09322655507858059,0,0,0,0,0,0,0,0,0,0,0,1,0.0967741935483871,0.15053763440860213,0.07661775821838206,0.0,0.0,0.0
T01570,V0194,E0033,78682.93,3,11.273194220416737,0.15736586,0.84263414,0,24,53,0,1,1,-0.5074146297562929,0.6986409994030074,891,19,127672.06105263159,14,0,-68,47,44563.99787234043,44,1,0.05263157894736842,0.03756630853481144,0.12441744938459949,0.24627993731711725,0.10408674410065825,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.17333333333333334,0.0918642760748024,0.0,0.0,0.0
T01571,V0100,E0007,17437.47,3,9.766433964256727,0.17437470000000002,0.8256253,0,11,32,0,9,2,-0.3020176388961876,1.0132479307916336,2141,11,19301.28181818182,9,0,1431,44,50363.30431818182,40,1,0.09090909090909091,0.007868946283982495,0.12315990427913956,0.21448997373039858,0.002545093984390934,0,0,0,0,0,0,0,0,0,0,0,1,0.14634146341463414,0.19512195121951217,0.09080524646562382,0.0,0.0,0.0
T01572,V0103,E0036,5136.46,6,8.544314072886102,0.2054584,0.7945416000000001,0,10,55,1,6,5,-0.28277485369038297,0.4773335650399345,899,16,14009.205,13,0,842,60,38745.801499999994,53,1,0.0625,0.0022094694999835445,0.06415087704373666,0.18085508913797937,0.04674620263761417,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.16387508626639058,0.08588969499170271,0.0,0.0,0.0
T01573,V0145,E0023,4273.26,3,8.360366266972223,0.1709304,0.8290696,0,17,18,1,4,3,-0.18119947449283869,0.9497420761481,1554,10,4716.075,9,0,767,50,59290.7446,39,2,0.2,0.0023882007378264567,0.07517462071059566,0.1368525918546473,0.01527873333239727,0,0,0,0,0,0,0,0,0,0,0,1,0.18518518518518517,0.21107128634010353,0.10542314906763765,0.0,0.0,0.0
T01574,V0125,E0011,14000.0,6,9.546884034617925,0.028,0.972,1,30,21,1,9,7,-0.44644068279443194,0.8135051146228707,2282,8,20517.23,8,1,2282,57,37464.38596491228,45,1,0.125,0.0065559338225308714,0.11207509920496966,0.28888236719728594,0.16482928571428576,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.19262438045046745,0.09664256143741126,0.0,0.0,0.0
T01575,V0116,E0044,33903.49,3,10.431302732975611,0.3390349,0.6609651000000001,0,34,35,1,1,7,-0.6780754923803619,0.3010356647477397,3597,14,114569.75357142858,11,0,2840,58,48907.245172413786,50,1,0.07142857142857142,0.011952072315130012,0.10133011333766896,0.2009460190668256,0.08564870460238758,0,0,0,0,0,0,0,0,0,0,0,1,0.21428571428571427,0.25438596491228066,0.1362147221011409,0.914,0.987,0.6666666666666666
T01576,V0129,E0004,19000.0,6,9.852246888342531,0.76,0.24,1,26,32,1,7,1,-0.33876086603214517,0.8614572683190022,3361,14,19736.495714285713,13,0,2484,39,40970.16025641026,33,1,0.07142857142857142,0.011891080828839625,0.17495482331032502,0.45646363575679516,0.12921526315789475,0,0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806,0.16032174839375476,0.07979309990951773,0.0,0.0,0.0
T01577,V0293,E0038,69259.98,1,11.145636967437596,0.6925998,0.30740020000000007,0,6,58,2,0,6,2.2780432208283616,7.335168361543626,1610,10,15653.462999999998,10,0,693,48,53502.551666666666,47,1,0.1,0.02696911091249822,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01578,V0122,E0014,12465.47,3,9.430797919209011,0.4986188,0.5013812,0,25,25,0,3,2,-0.5586305420392018,0.5130847103228422,2136,11,23234.914545454547,8,0,1107,61,54501.81229508197,50,2,0.18181818181818182,0.018012630080837592,0.07282435553368731,0.14027324703574648,0.11331863138734453,0,0,0,0,0,0,0,0,0,0,0,1,0.12195121951219512,0.16657213083758746,0.08519233852921397,0.0,0.0,0.0
T01579,V0134,E0040,221110.99,2,12.306424594230927,8.8444396,-7.844439599999999,0,15,30,0,2,2,1.8439321438878997,4.628297524245547,972,13,58284.60538461538,8,0,964,59,58718.452542372885,51,1,0.07692307692307693,0.06382395543548562,0.05609503168469408,0.07933035459024286,0.0826069748952777,1,0,0,1,0,0,0,0,0,0,0,1,0.15789473684210525,0.15789473684210525,0.08571428571428572,0.0,0.0,0.0
T01580,V0283,E0023,4000.0,4,8.294299608857235,0.16,0.84,1,38,20,1,6,3,-0.30704171573191685,0.3717218201173061,1485,12,18048.38,5,0,1128,50,59290.7446,39,1,0.08333333333333333,0.0013492831054781524,0.11325222549602489,0.2721487259316775,0.1325474999999999,0,0,0,0,0,0,0,0,0,0,1,2,0.13513513513513514,0.14147361647361645,0.06618737748553784,0.0,0.0,0.0
T01581,V0202,E0030,7512.57,4,8.924465997985902,0.0751257,0.9248742999999999,0,35,30,1,8,3,-0.4082077954115865,0.6135915907086151,2548,9,15989.058888888889,7,0,2475,53,47974.87679245282,47,2,0.2222222222222222,0.00982334122387572,0.12195310617856239,0.2520040305334658,0.058722913729921965,0,0,0,0,0,0,0,0,0,0,0,1,0.11764705882352941,0.1469977734683617,0.07383872023817677,0.0,0.0,0.0
T01582,V0085,E0042,44046.56,3,10.6930252382297,0.08809312,0.91190688,0,32,34,1,5,2,-0.17246066789547584,1.3066890348954754,562,7,55949.99428571429,7,0,217,52,51663.375,48,1,0.14285714285714285,0.016395545795628543,0.17384255849677613,0.34254395955572864,0.27461781351370007,0,0,0,0,0,0,0,0,0,0,0,1,0.06896551724137931,0.09974045235446793,0.0508539515552958,0.0,0.0,0.0
T01583,V0129,E0009,7000.0,1,8.853808274977197,0.014,0.986,1,7,54,2,7,1,-0.6652326653652859,0.3173789935912113,3061,14,19736.495714285713,13,0,2484,56,90986.20857142856,51,1,0.07142857142857142,0.0013738345839728991,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01584,V0052,E0002,4419.38,7,8.39398094422697,0.0441938,0.9558061999999999,0,18,29,1,2,4,-0.8210453963217202,0.09250650776200807,1181,9,80113.26555555555,8,0,552,47,34463.255319148935,39,2,0.2222222222222222,0.01826300969333357,0.0481955622849663,0.14129274880669643,0.03663636075648617,0,0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806,0.14788405917438174,0.0725448523622159,0.0,0.0,0.0
T01585,V0057,E0049,7299.31,2,8.895672091988263,0.014598620000000001,0.98540138,0,12,50,0,7,7,-0.657089642510419,0.33094966595860925,133,10,18813.745,9,0,88,52,72881.1648076923,42,1,0.1,0.0019260304980612843,0.09262665203426643,0.13099386754407294,0.14017489324333388,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0.08333333333333333,0.037037037037037035,0.0,0.0,0.0
T01586,V0146,E0021,18802.04,1,9.84177383787332,0.037604080000000005,0.9623959200000001,0,13,55,2,7,6,-0.34414656248181086,0.8524817903802426,2808,7,23701.494285714285,6,0,2612,52,93986.90211538461,47,1,0.14285714285714285,0.0038471072476013233,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01587,V0015,E0013,20820.46,7,9.943739464590248,0.2082046,0.7917954,0,15,40,1,7,3,-0.2892334617143111,0.9439966629865816,1559,11,29339.692727272726,11,0,993,51,59539.49352941176,43,1,0.09090909090909091,0.006856697790414065,0.07940863855927474,0.22766995525569464,0.030967135212190317,0,0,0,0,0,0,0,0,0,0,0,1,0.06896551724137931,0.17234948095720717,0.08534191309395027,0.0,0.0,0.0
T01588,V0265,E0008,14241.64,7,9.563995561041187,0.5696656,0.4303344,0,15,43,1,6,5,-0.08835169148200443,1.3234820855638578,2989,10,13639.657000000001,8,0,2281,65,36468.550461538456,53,1,0.1,0.0060079753945040905,0.10083352457728562,0.24936297183955589,0.012038641617117181,0,0,0,0,0,0,0,0,0,0,0,1,0.08108108108108109,0.1834464175953504,0.09576105578922842,0.0,0.0,0.0
T01589,V0265,E0029,27267.1,3,10.213472799778284,1.090684,-0.09068399999999995,0,20,39,1,6,6,0.18978131878454116,2.533944010330149,2623,10,13639.657000000001,8,0,2281,42,77462.72380952381,41,1,0.1,0.00838102037649814,0.12027328395801834,0.22584334229824773,0.04523289972164266,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.08333333333333333,0.04125735138393366,0.0,0.0,0.0
T01590,V0076,E0042,71156.27,3,11.172647776794266,0.14231254000000002,0.85768746,0,15,46,0,9,2,1.9549424540096425,4.134713541606138,3860,9,22624.533333333333,7,0,2982,52,51663.375,48,1,0.1111111111111111,0.026486651475872564,0.10126346686561152,0.17549294461532172,0.00021150630857973458,0,0,0,0,0,0,0,0,0,0,0,1,0.11627906976744186,0.15913006029285098,0.07904497693230088,0.0,0.0,0.0
T01591,V0031,E0053,9663.15,3,9.176178441577317,0.019326299999999998,0.9806737,0,42,21,1,8,0,-0.34058459899590304,0.7892409095364109,-27,15,30302.547333333332,13,0,-114,52,40002.3175,48,1,0.06666666666666667,0.0046454760450393325,0.04746549644188941,0.09404795506921887,0.061323688445279224,0,0,0,0,0,0,0,0,0,0,0,1,0.09375,0.16025641025641027,0.08023730455237303,0.0,0.0,0.0
T01592,V0205,E0048,25558.41,4,10.14876082528296,0.2555841,0.7444159,0,17,25,1,1,4,-0.7098797880898853,0.22693808054112652,3848,14,180370.86785714285,12,0,2860,59,39996.41847457627,51,2,0.14285714285714285,0.13008982172891081,0.1064816703862919,0.21345226454821165,0.05965433686993839,0,0,0,0,0,0,0,0,0,0,0,1,0.15384615384615385,0.2276171425107595,0.11056035449231934,0.0,0.0,0.0
T01593,V0019,E0004,14468.17,2,9.579775457925091,0.5787268,0.4212732,0,15,28,0,8,1,-0.1894947482387643,1.18169247606913,105,11,18241.10636363636,11,0,95,39,40970.16025641026,33,1,0.09090909090909091,0.00905485152186277,0.04916312711318927,0.06952716113214469,0.0720312244050215,0,0,0,0,0,0,0,0,0,0,0,2,0.08108108108108109,0.08108108108108109,0.0410958904109589,0.0,0.0,0.0
T01594,V0131,E0022,100000.0,2,11.51293546492023,1.0,0.0,1,31,31,0,5,0,0.6083070358527071,2.966608595303414,3253,15,64416.13666666667,13,0,2404,48,99118.02041666668,43,2,0.13333333333333333,0.02680814654587133,0.15442983263919263,0.21839676375335346,0.24516880000000005,1,0,0,1,0,0,0,0,0,0,0,1,0.15384615384615385,0.15384615384615385,0.0759493670886076,0.0,0.0,0.0
T01595,V0104,E0003,2410.33,5,7.787933741481905,0.09641319999999999,0.9035867999999999,0,9,48,1,0,5,-0.5542014819591822,0.25527261712867155,796,8,20044.95625,8,1,796,51,42917.27294117647,43,1,0.125,0.0011012203085176747,0.05516018523789009,0.14519652057230886,0.08781785066775093,0,0,0,0,0,0,0,0,0,0,0,1,0.0975609756097561,0.20492028296906345,0.10075860643565013,0.0,0.0,0.0
T01596,V0230,E0046,48404.88,6,10.787376572929007,1.9361952,-0.9361951999999999,0,7,45,1,3,7,0.18175105800130553,1.9923680240706476,2012,19,28965.45894736842,11,0,1374,61,28114.55737704918,51,2,0.10526315789473684,0.03930245576062339,0.07459021026594922,0.19765924420219672,0.049009521354045356,0,0,0,0,0,0,0,0,0,0,0,1,0.11627906976744186,0.18909924955203508,0.09815190759980814,0.0,0.0,0.0
T01597,V0268,E0036,102000.0,3,11.532737896139919,4.08,-3.08,1,20,28,1,2,5,0.37904795597618207,2.1350650525016683,3164,15,108335.03533333333,10,0,2665,60,38745.801499999994,53,1,0.06666666666666667,0.043875721605604164,0.05694017293621209,0.10393782717961712,0.09872794117647059,0,0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806,0.1370967741935484,0.06909122958832108,0.0,0.0,0.0
T01598,V0157,E0054,35831.27,7,10.486604163022847,1.4332508,-0.4332507999999999,0,10,34,1,5,3,-0.2870958558110966,1.0629735356263736,1406,8,143121.7375,8,0,818,47,37757.88042553191,38,1,0.125,0.02019094923275929,0.08427118454966426,0.2671162723345943,0.0369727335927531,0,0,0,0,0,0,0,0,0,0,0,1,0.037037037037037035,0.15102955049930383,0.07484795718399868,0.493,0.631,0.42857142857142855
T01599,V0231,E0047,2641.61,3,7.879522344124928,0.1056644,0.8943356,0,5,25,1,4,3,-0.2327292964302133,0.5871040296573535,3650,4,4869.55,4,0,2968,70,48003.72114285714,57,1,0.25,0.0007861325083941112,0.05137766768255277,0.09307748383527284,0.08953251994049075,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0.15055555555555555,0.0768430915489739,0.0,0.0,0.0
T01600,V0257,E0038,43397.42,1,10.678178313895845,0.4339742,0.5660258,0,22,49,2,3,6,0.07859323635262408,1.786258574242184,1028,11,23663.017272727273,10,0,673,48,53502.551666666666,47,2,0.18181818181818182,0.0254349356421661,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01601,V0137,E0051,46984.44,2,10.757593045464176,1.8793776000000002,-0.8793776000000001,0,39,17,0,3,4,0.15248881802681696,1.9339020339450466,3040,7,88249.41857142858,7,0,2967,40,53114.94499999999,36,1,0.14285714285714285,0.02211451033226148,0.05543484163781497,0.0783967048722027,0.08159509829211536,0,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,0.14285714285714285,0.0625,0.0,0.0,0.0
T01602,V0218,E0007,23728.45,3,10.074472171748651,0.2372845,0.7627155,0,17,19,0,8,2,0.10168704146644329,1.9380288477245258,2409,11,31766.67090909091,10,0,1972,44,50363.30431818182,40,1,0.09090909090909091,0.010707854892490966,0.16778137685274516,0.33037976410214437,0.13420387762369648,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.10902777777777777,0.049509803921568625,0.0,0.0,0.0
T01603,V0069,E0008,14734.4,7,9.598008041053767,0.589376,0.410624,0,5,30,1,9,5,-0.4155853492383949,0.856179268635659,1911,9,15944.52888888889,9,0,1238,65,36468.550461538456,53,1,0.1111111111111111,0.006215851029290241,0.14402265242864798,0.3759148865883848,0.0652866760777501,0,0,0,0,0,0,0,0,0,0,0,1,0.05555555555555555,0.1885452843262266,0.09157386135878055,0.0,0.0,0.0
T01604,V0116,E0039,124666.72,1,11.733407236890725,1.2466672,-0.2466672,0,5,27,2,1,4,-0.3321638167018188,1.106939991343674,3097,14,114569.75357142858,11,0,2840,61,62595.3737704918,55,2,0.14285714285714285,0.11611473775179217,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01605,V0286,E0048,28220.28,3,10.247831582280364,0.2822028,0.7177972,0,11,58,1,4,4,0.5750813924398672,6.2720235409688865,924,13,6149.542307692308,12,0,860,59,39996.41847457627,51,1,0.07692307692307693,0.011958816532848117,0.010232348244146363,0.02042374010419962,0.011453819735310903,0,0,0,0,0,0,0,0,0,0,0,1,0.0967741935483871,0.11567285760834149,0.057808857808857805,0.0,0.0,0.0
T01606,V0183,E0010,729.05,4,6.593113024947573,0.007290499999999999,0.9927095,0,19,21,1,4,0,-0.29313065471449323,0.1620330755946917,1754,13,5043.198461538462,11,1,1754,42,38545.30547619048,39,2,0.15384615384615385,0.0019395605108677213,0.06617148885984722,0.12556610452204778,0.0012619161923051543,0,0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806,0.1326415925101965,0.06821329122064,0.0,0.0,0.0
T01607,V0206,E0046,25419.5,2,10.143311214101535,1.01678,-0.01678,0,13,11,0,3,7,-0.2917667994687831,1.0462787840371433,1514,7,42162.99714285714,7,0,834,61,28114.55737704918,51,1,0.14285714285714285,0.014821969599787287,0.010456867716387819,0.01478824414445703,0.014898404767993041,0,0,0,0,0,0,0,0,0,0,0,1,0.08823529411764706,0.08823529411764706,0.0379746835443038,0.0,0.0,0.0
T01608,V0093,E0011,12081.66,3,9.399526645924132,0.02416332,0.97583668,0,38,33,0,8,7,-0.2645365669472024,0.9867734979907872,3075,11,15670.211818181817,11,0,2358,57,37464.38596491228,45,1,0.09090909090909091,0.005657611673308452,0.1757622580282845,0.332341230690413,0.07726256160163429,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.10480480480480481,0.05053059932331274,0.0,0.0,0.0
T01609,V0145,E0041,7697.82,1,8.948822349345045,0.0769782,0.9230217999999999,0,23,44,2,4,0,-0.0730470110271103,1.710858583052369,1592,10,4716.075,9,0,767,56,45781.51178571429,54,1,0.1,0.0030025454832504008,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01610,V0033,E0040,36000.0,4,10.491301994830229,1.44,-0.44,1,10,27,1,7,2,0.12374084968980417,1.6322348241833724,2711,15,27577.56866666667,13,0,2687,59,58718.452542372885,51,1,0.06666666666666667,0.01039144366219645,0.06814843235107305,0.1465303168554933,0.021405555555555515,0,0,0,0,0,0,0,0,0,0,0,1,0.11764705882352941,0.19044464632699928,0.09457863277941951,0.0,0.0,0.0
T01611,V0294,E0029,917855.6,3,13.729796448250381,36.714224,-35.714224,0,28,52,0,1,6,2.6907926670018436,8.149817929907377,1835,12,357294.71166666667,11,0,1437,42,77462.72380952381,41,1,0.08333333333333333,0.2821189817136009,0.0640056797076093,0.1203490773235587,0.10564080014329051,0,0,0,0,0,0,0,0,0,0,0,1,0.1346153846153846,0.1735347985347985,0.09354002066873356,0.0,0.0,0.0
T01612,V0064,E0048,134505.8,4,11.809370034366856,1.3450579999999999,-0.34505799999999986,0,13,23,1,1,4,-0.2946656729057548,1.1943030913757409,1563,14,132068.74714285714,12,0,1203,59,39996.41847457627,51,1,0.07142857142857142,0.05699908664279597,0.08864455420473824,0.18877858958120067,0.16176462278950055,0,0,0,0,0,0,0,0,0,0,0,1,0.09615384615384616,0.1888879708428581,0.09811223877184562,0.0,0.0,0.0
T01613,V0012,E0017,5192.28,6,8.555120761127517,0.2076912,0.7923088,0,39,35,1,6,2,-0.2815829276752496,0.4825209430396715,933,13,49735.305384615385,10,0,831,52,70605.14115384615,45,1,0.07692307692307693,0.0014142247551628773,0.07544481391998936,0.23002937966202613,0.09249693776144592,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1681983945370673,0.08685268850032028,0.0,0.0,0.0
T01614,V0004,E0024,69977.13,1,11.155938043644094,2.7990852000000004,-1.7990852000000002,0,28,29,2,1,6,-0.5405936810761088,0.6213405123392606,1787,11,163510.29727272727,10,0,1300,68,52800.416470588236,56,1,0.09090909090909091,0.01948991144321188,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
T01615,V0016,E0025,71937.48,5,11.183566588308024,2.8774992,-1.8774992,0,30,54,1,3,3,0.6665421005118322,2.960981101166282,3119,11,36738.41,11,0,2188,46,56259.55782608696,40,1,0.09090909090909091,0.02779720142315837,0.035319722367330914,0.09488559644936118,0.023083933437757425,0,0,0,0,0,0,0,0,0,0,0,1,0.10810810810810811,0.18463723902945586,0.09377525226559577,0.0,0.0,0.0
T01616,V0148,E0032,22056.46,3,10.001406145652476,0.8822584,0.11774160000000003,0,39,26,0,9,7,-0.1079538083651427,1.2816459300339116,3683,17,29988.152941176468,15,0,3085,44,40088.56204545454,39,1,0.058823529411764705,0.012504394177316719,0.08096089316037514,0.14619834331070805,0.013537983883179902,0,0,0,0,0,0,0,0,0,0,0,1,0.16279069767441862,0.31979820351913374,0.17928821846347617,1.995,0.989,0.6666666666666666
T01617,V0107,E0055,927.01,5,6.833042508590211,0.00185402,0.99814598,0,29,33,1,4,5,-0.28687879705462577,0.20603015075376882,794,10,4921.303,10,0,659,60,58479.508166666674,51,1,0.1,0.00026419795841363223,0.0708075708913556,0.14718326522263972,0.028629680370222503,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.16424299299299297,0.07968012787560604,0.0,0.0,0.0
T01618,V0199,E0051,38582.37,7,10.560576633603894,1.5432948000000002,-0.5432948000000001,0,14,11,1,2,4,-0.4008925299675229,0.8076065669577333,2416,8,96261.97625,8,1,2416,40,53114.94499999999,36,1,0.125,0.018159846536600955,0.11729542539517814,0.3211476070580659,0.06877415773059026,0,0,0,0,0,0,0,0,0,0,0,1,0.06451612903225806,0.14116559727765157,0.06904926536281455,0.0,0.0,0.0
T01619,V0027,E0009,13629.24,3,9.520046132752723,0.027258479999999998,0.97274152,0,43,35,0,6,1,-0.10142828574333819,1.266571474903898,2708,16,14083.42625,13,0,2201,56,90986.20857142856,51,1,0.0625,0.0026749030378952566,0.09186566861422707,0.16759224743523776,0.16658815898758841,0,0,0,0,0,0,0,0,0,0,0,1,0.16279069767441862,0.168084704102855,0.08792498152254251,0.0,0.0,0.0
T01620,V0138,E0001,9882.89,2,9.19866143794904,0.01976578,0.9802342199999999,0,9,31,0,4,7,-0.004039400313599918,2.1964955249489373,2441,14,7390.049285714286,12,0,2253,48,25992.499166666665,43,1,0.07142857142857142,0.007921267606722054,0.021678724291482335,0.030658345907961293,0.031135629355380962,0,0,0,0,0,0,0,0,0,0,0,1,0.15625,0.15625,0.078125,0.0,0.0,0.0
T01621,V0277,E0058,22367.68,3,10.015417045143694,0.8947072,0.10529279999999999,0,36,44,0,9,0,-0.09487810451259657,1.299730148731978,831,14,16290.115714285714,10,0,819,63,29459.61634920635,49,2,0.14285714285714285,0.01755752991168976,0.15411610118229938,0.30219645993338,0.113721673414498,1,0,1,0,0,0,0,0,0,0,0,1,0.10810810810810811,0.13887057789496815,0.056493785683574806,0.0,0.0,0.0
T01622,V0174,E0055,39521.43,6,10.584623637825754,0.07904286,0.9209571400000001,0,37,51,1,5,5,-0.23560379831358796,1.1724461393668222,397,6,60678.263333333336,6,0,341,60,58479.508166666674,51,1,0.16666666666666666,0.011263612172023254,0.13366973419802794,0.39717805945544266,0.1139184488010682,0,0,0,0,0,0,0,0,0,0,0,1,0.05263157894736842,0.13837011884550085,0.0707627139099624,0.0,0.0,0.0
T01623,V0114,E0009,27377.27,3,10.217504912039768,0.054754540000000004,0.94524546,0,33,23,1,7,1,-0.1108489984988502,1.2412814856964087,2579,9,47568.765555555554,8,1,2579,56,90986.20857142856,51,1,0.1111111111111111,0.005373120048680534,0.04335895042105069,0.07962038128480568,0.07320708018001791,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0.14206349206349206,0.07188117384094023,0.0,0.0,0.0
T01624,V0152,E0044,17173.42,1,9.751176346505774,0.17173419999999998,0.8282658,0,17,14,2,7,7,-0.38845477096763925,0.7786403937313113,1753,13,28140.048461538463,10,0,1620,58,48907.245172413786,50,1,0.07692307692307693,0.006054183735600672,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
